date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:10	109914/109914	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:06%20GMT	https://agadirjourney.com/images/pics/Taroudante/Agadir-Journey2.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/Agadir-Journey2.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:10	10571/10571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/Agadir-Journey2-50a8699139.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/Agadir-Journey2-50a8699139.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:11	190417/190417	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:02%20GMT	https://agadirjourney.com/images/pics/Taroudante/Agadir-Journey4.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/Agadir-Journey4.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:11	17593/17593	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/Agadir-Journey4-7c1ac7ad61.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/Agadir-Journey4-7c1ac7ad61.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:11	123451/123451	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:06%20GMT	https://agadirjourney.com/images/pics/Taroudante/Agadir-Journey6.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/Agadir-Journey6.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:11	14378/14378	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/Agadir-Journey6-7d90853254.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/Agadir-Journey6-7d90853254.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:12	131488/131488	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:06%20GMT	https://agadirjourney.com/images/pics/Taroudante/dans-la-palmeraie-1755334735-744228.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/dans-la-palmeraie-1755334735-744228.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:12	12443/12443	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/dans-la-palmeraie-1755334735-744228-3975d34de0.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/dans-la-palmeraie-1755334735-744228-3975d34de0.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:12	168121/168121	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:02%20GMT	https://agadirjourney.com/images/pics/Taroudante/la-casbah-7433282733-744220.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/la-casbah-7433282733-744220.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:12	17602/17602	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/la-casbah-7433282733-744220-64078e22e7.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/la-casbah-7433282733-744220-64078e22e7.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:12	146718/146718	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:02%20GMT	https://agadirjourney.com/images/pics/Taroudante/palmeraie-a-tioute-8801690937-744217.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/palmeraie-a-tioute-8801690937-744217.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:12	13325/13325	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/palmeraie-a-tioute-8801690937-744217-fc2ddb3e55.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/palmeraie-a-tioute-8801690937-744217-fc2ddb3e55.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:13	67501/67501	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:02%20GMT	https://agadirjourney.com/images/pics/Taroudante/taroudant-1428462134-1623971.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/taroudant-1428462134-1623971.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:13	9815/9815	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/taroudant-1428462134-1623971-1d09e47291.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/taroudant-1428462134-1623971-1d09e47291.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:13	152875/152875	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:06%20GMT	https://agadirjourney.com/images/pics/Taroudante/taroudant-el-kasbah.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/taroudant-el-kasbah.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:13	10758/10758	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/taroudant-el-kasbah-0177ee10ca.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/taroudant-el-kasbah-0177ee10ca.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:14	170875/170875	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:15:06%20GMT	https://agadirjourney.com/images/pics/Taroudante/taroudant-tiout.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Taroudante/taroudant-tiout.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:14	15939/15939	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2007:40:46%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/9/taroudant-tiout-2b98a41f46.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/9/taroudant-tiout-2b98a41f46.jpg	(from https://agadirjourney.com/index.php/excursion/taroudant-tiout-excursion)
13:56:14	199453/199453	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/Marrakech/Marrakech-Journey-1.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/Marrakech-Journey-1.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:15	18373/18373	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-1-ae0d7f3cbd.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-1-ae0d7f3cbd.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:15	135695/135695	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:19%20GMT	https://agadirjourney.com/images/pics/Marrakech/Marrakech-Journey-3.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/Marrakech-Journey-3.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:15	11637/11637	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-3-79fa9fd418.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-3-79fa9fd418.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:15	110068/110068	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/Marrakech/Marrakech-Journey-4.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/Marrakech-Journey-4.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:15	12279/12279	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-4-b4829bd780.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-4-b4829bd780.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:15	82421/82421	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/Marrakech/Marrakech-Journey.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/Marrakech-Journey.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:16	9302/9302	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-584f26bfba.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/Marrakech-Journey-584f26bfba.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:16	164145/164145	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:12:15%20GMT	https://agadirjourney.com/images/pics/paradise/P11900361.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/paradise/P11900361.jpg	(from https://agadirjourney.com/index.php/excursion/valley-paradise-agadir)
13:56:16	101929/101929	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:19%20GMT	https://agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1086695088-1653123.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1086695088-1653123.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:16	13581/13581	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1086695088-1653123-c53f063695.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1086695088-1653123-c53f063695.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:16	86903/86903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:19%20GMT	https://agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1237480944-1653773.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1237480944-1653773.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:16	11430/11430	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1237480944-1653773-bf691af005.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1237480944-1653773-bf691af005.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:17	65893/65893	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1306618816-1653776.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1306618816-1653776.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:17	8989/8989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1306618816-1653776-7df5479dc6.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1306618816-1653776-7df5479dc6.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:17	84476/84476	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1880707498-1650992.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/maroc-marrakech-1880707498-1650992.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:17	11792/11792	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1880707498-1650992-d123319c80.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-1880707498-1650992-d123319c80.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:18	89134/89134	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/Marrakech/maroc-marrakech-2101963132-1653784.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/Marrakech/maroc-marrakech-2101963132-1653784.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:18	11767/11767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2014:24:03%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-2101963132-1653784-7bb4d6bb34.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/6/maroc-marrakech-2101963132-1653784-7bb4d6bb34.jpg	(from https://agadirjourney.com/index.php/excursion/excursion-marrakech)
13:56:18	160971/160971	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:54%20GMT	https://agadirjourney.com/images/pics/legzira/legzira-beach-journey.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/legzira-beach-journey.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:18	13246/13246	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/legzira-beach-journey-ab5105852e.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/legzira-beach-journey-ab5105852e.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:18	89330/89330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:12:01%20GMT	https://agadirjourney.com/images/pics/legzira/legzira-beach.JPG	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/legzira-beach.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:18	9684/9684	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/legzira-beach-74071a52ac.JPG	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/legzira-beach-74071a52ac.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:19	144201/144201	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:12:01%20GMT	https://agadirjourney.com/images/pics/legzira/legzira1.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/legzira1.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:19	7438/7438	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/legzira1-bb40a7844b.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/legzira1-bb40a7844b.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:19	233171/233171	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:14:43%20GMT	https://agadirjourney.com/images/pics/immouzer/imouzer-casacade.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/immouzer/imouzer-casacade.jpg	(from https://agadirjourney.com/index.php/excursion/imouzer-waterfall-agadir)
13:56:19	139094/139094	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:52%20GMT	https://agadirjourney.com/images/pics/legzira/maxresdefault.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/maxresdefault.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:19	10925/10925	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/maxresdefault-7f84b293ff.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/maxresdefault-7f84b293ff.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:20	96617/96617	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:52%20GMT	https://agadirjourney.com/images/pics/legzira/plage-legzira.jpeg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/plage-legzira.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:20	10595/10595	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/plage-legzira-396968da29.jpeg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/plage-legzira-396968da29.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:20	15951/15951	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/roche-de-legzira-6ff0dc6750.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/roche-de-legzira-6ff0dc6750.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:20	167714/167714	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:52%20GMT	https://agadirjourney.com/images/pics/legzira/roche-de-legzira.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/roche-de-legzira.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:21	96645/96645	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:12:01%20GMT	https://agadirjourney.com/images/pics/legzira/sable-legzira.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/sable-legzira.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:21	8286/8286	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/sable-legzira-b1ed1752ce.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/sable-legzira-b1ed1752ce.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:21	82293/82293	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:12:01%20GMT	https://agadirjourney.com/images/pics/legzira/vue-legzira.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/legzira/vue-legzira.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:21	8056/8056	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2008:37:19%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/5/vue-legzira-2887cf15e6.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/5/vue-legzira-2887cf15e6.jpg	(from https://agadirjourney.com/index.php/excursion/legzira-excursion)
13:56:21	8786/8786	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2012:56:21%20GMT	https://agadirjourney.com/index.php/excursion/essaouira-excursion?tmpl=component&print=1	C:/My%20Web%20Sites/agdir/agadirjourney.com/index.php/excursion/essaouira-excursion87e8.html	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:22	152860/152860	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:30%20GMT	https://agadirjourney.com/images/pics/essaouira/Essaouira-agadirjourney-1.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/Essaouira-agadirjourney-1.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:22	13265/13265	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/Essaouira-agadirjourney-1-a591dfec7b.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/Essaouira-agadirjourney-1-a591dfec7b.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:22	120365/120365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:30%20GMT	https://agadirjourney.com/images/pics/essaouira/Essaouira-agadirjourney-6.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/Essaouira-agadirjourney-6.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:22	11350/11350	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/Essaouira-agadirjourney-6-b602a9dfb5.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/Essaouira-agadirjourney-6-b602a9dfb5.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:23	158446/158446	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:22%20GMT	https://agadirjourney.com/images/pics/essaouira/Essaouira-souks-.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/Essaouira-souks-.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:23	16303/16303	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/Essaouira-souks--bb7fa65327.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/Essaouira-souks--bb7fa65327.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:23	125794/125794	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:21%20GMT	https://agadirjourney.com/images/pics/essaouira/Essaouira_port_remparts.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/Essaouira_port_remparts.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:23	11882/11882	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/Essaouira_port_remparts-a136906d21.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/Essaouira_port_remparts-a136906d21.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:24	22640/22640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/barques-1738005521-1660082-25f3987359.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/barques-1738005521-1660082-25f3987359.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:25	337046/337046	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:30%20GMT	https://agadirjourney.com/images/pics/essaouira/barques-1738005521-1660082.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/barques-1738005521-1660082.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:26	13570/13570	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/essaouira-ancienne-medina-1685077596-1639461-661ca20ded.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/essaouira-ancienne-medina-1685077596-1639461-661ca20ded.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:26	110600/110600	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:22%20GMT	https://agadirjourney.com/images/pics/essaouira/essaouira-arrivee-du-rallye-aicha-des-gazelles-2013-1502419069-1662514.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/essaouira-arrivee-du-rallye-aicha-des-gazelles-2013-1502419069-1662514.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:26	7765/7765	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Nov%202021%2012:42:42%20GMT	https://agadirjourney.com/cache/widgetkit/gallery/10/essaouira-arrivee-du-rallye-aicha-des-gazelles-2013-1502419069-1662514-7b7a964b1d.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/cache/widgetkit/gallery/10/essaouira-arrivee-du-rallye-aicha-des-gazelles-2013-1502419069-1662514-7b7a964b1d.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
13:56:27	105123/105123	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jul%202021%2010:11:22%20GMT	https://agadirjourney.com/images/pics/essaouira/essaouira-la-plage-et-ses-dromadaires-1329235652-1662512.jpg	C:/My%20Web%20Sites/agdir/agadirjourney.com/images/pics/essaouira/essaouira-la-plage-et-ses-dromadaires-1329235652-1662512.jpg	(from https://agadirjourney.com/index.php/excursion/essaouira-excursion)
